Id,CNPJ,CPF,Nome,Ativo,Recadastrado,Município,UF,Natureza Jurídica,Porte da Empresa,Ramo do Negócio,Unidade Cadastradora,CNAE,CNAE Secundário,Habilitado a Licitar
8309,00.760.119/0001-62,,INSTITUTO MAZINI TREINAMENTO E CONSULTORIA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"7020400: ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, EXCETO CONSULTORIA TÉCNICA ESPECÍFICA",,Sim
8373,00.766.932/0001-40,,POWER MARKETING PROM E PUBLICIDADE LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7311400: AGÊNCIAS DE PUBLICIDADE,,Sim
8455,00.774.231/0001-52,,BEC BURITI EMPRENDIMENTOS E CONSTRUCOES EIRELI,Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,4330499: OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO,,Sim
8562,00.783.717/0001-57,,PAPELARIA E LIVRARIA CEILANDIA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4761003: COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,,Sim
8623,00.788.422/0001-73,,PETRUCCI DISTRIBUIDORA DE AUTO PECAS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530701: COMÉRCIO POR ATACADO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim
8649,00.791.444/0001-92,,ST COMERCIO DE UTILIDADES LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4713004: LOJAS DE DEPARTAMENTOS OU MAGAZINES, EXCETO LOJAS FRANCAS (DUTY FREE)",,Sim
8755,00.801.587/0001-38,,FLASHX CONSTRUTORA E INCORPORADORA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
8785,00.804.721/0001-54,,CONSERTEX ELETRONICA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4751201: COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA,,Sim
8793,00.805.818/0001-81,,JJ DISTRIBUICAO LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,5320202: SERVIÇOS DE ENTREGA RÁPIDA,,Sim
8826,00.809.637/0001-23,,MK SOLUCOES INFORMATIZADAS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,6201501: DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA,,Sim
8877,00.814.436/0001-14,,ATSL - COMERCIO DE INSTRUMENTOS MUSICAIS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4756300: COMÉRCIO VAREJISTA ESPECIALIZADO DE INSTRUMENTOS MUSICAIS E ACESSÓRIOS,,Sim
8885,00.814.654/0001-59,,LOOK BALOES COMERCIO E SERVICOS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4789099: COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim
8887,00.814.860/0001-69,,ESTERILAV ESTERILIZACAO DE MAT HOSPITALARES LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,9601701: LAVANDERIAS,,Sim
8907,00.817.127/0001-06,,CONSTRUTORA MOURA LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
8972,00.823.721/0001-00,,CIRO CLINICA INTEGRADA DE REABILITACAO ORAL SOCIEDADE SIMPLES LTDA,Sim,,97012: BRASÍLIA,DF,19: SOCIEDADE SIMPLES LIMITADA,2: null,,,8630504: ATIVIDADE ODONTOLÓGICA,,Sim
9018,00.827.521/0001-17,,GRAFICA E EDITORA COLORPRINT EIRELI,Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,"5829800: EDIÇÃO INTEGRADA À IMPRESSÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS",,Sim
9034,00.829.186/0001-96,,GRAVADORA ROYAL MUSIC PRODUCOES ARTISTICAS E FONOGRAFICAS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,1830001: REPRODUÇÃO DE SOM EM QUALQUER SUPORTE,,Sim
9040,00.829.797/0001-34,,NEUROLAGO NEUROLOGISTAS E NEUROCIRURGIOES ASSOCIADOS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8630503: ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS,,Sim
9064,00.831.964/0003-43,,H PRINT REPROGRAFIA E AUTOMACAO DE ESCRITORIO LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4751201: COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA,,Sim
9092,00.835.439/0001-34,,A DEDETIBEM DESINSETIZADORA E CONTROLE DE PRAGAS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8122200: IMUNIZAÇÃO E CONTROLE DE PRAGAS URBANAS,,Sim
9105,00.836.494/0001-49,,CONSERVENGE CONSTRUCAO E CONSERVACAO EIRELI,Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
9114,00.837.260/0001-16,,MFX PRODUCOES E EVENTOS LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,9001901: PRODUÇÃO TEATRAL,,Sim
9115,,***.372.884-**,JOSE AMERICO MOREIRA DA SILVA,Não,,97012: BRASÍLIA,DF,,1: MICROEMPRESA,,,,,Sim
9129,00.838.679/0001-92,,REENGENHARIA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
9132,00.838.896/0001-82,,CIRURGICA SAO BERNARDO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4789099: COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim
9159,00.841.080/0001-08,,EFICAZ TECNOLOGIA CONTRA INCENDIO LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4789099: COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim
9164,00.841.478/0001-44,,CARLTON HOTELARIA E TURISMO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,5510801: HOTÉIS,,Sim
9167,00.841.908/0001-28,,IMPLANTA CONSTRUCOES LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
9180,00.842.904/0001-64,,BRASLOC LOCADORA EIRELI,Sim,,97012: BRASÍLIA,DF,25: EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA),2: null,,,7711000: LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR,,Sim
9184,00.843.242/0001-47,,EXITO EQUIPAMENTOS ASSISTENCIA TECNICA E ENCADERNADORA LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4751201: COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA,,Sim
9185,00.843.276/0001-31,,LIDERA CONSTRUCOES E INCORPORACOES LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim
9192,00.843.896/0001-70,,GRAFICA E EDITORA OLIMPICA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"1822999: SERVIÇOS DE ACABAMENTOS GRÁFICOS, EXCETO ENCADERNAÇÃO E PLASTIFICAÇÃO",,Sim
9199,00.844.423/0001-98,,4A SERVICOS E LOGISTICA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4930201: TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, MUNICIPAL",,Sim
9201,00.844.597/0001-50,,ADLER-ASSESSORAMENTO EMPRESARIAL E REPRESENTACOES LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4321500: INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,,Sim
9221,00.846.253/0001-80,,POLIMAQ EQUIPAMENTOS AGROINDUSTRIAIS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4614100: REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE MÁQUINAS, EQUIPAMENTOS, EMBARCAÇÕES E AERONAVES",,Sim
9228,00.846.864/0001-29,,EXCLUSIVA GRAFICA PAPELARIA E INFORMATICA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4751201: COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA,,Sim
9234,00.847.632/0001-95,,MERCY JOIAS E RELOGIOS LTDA,Não,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4783101: COMÉRCIO VAREJISTA DE ARTIGOS DE JOALHERIA,,Sim
9237,00.847.863/0001-07,,CLINICA DE OLHOS DR. JOAO EUGENIO LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8630503: ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS,,Sim
9243,00.848.606/0001-81,,AGROFLEX COMERCIO DE PECAS E SERVICOS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim
9247,00.849.026/0001-09,,BEL PONTO BORDADOS E CONFECCOES LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4789099: COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim
9253,00.849.315/0001-08,,FN EQUIPAMENTOS TECNOLOGICOS E DE SEGURANCA LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530706: REPRESENTANTES COMERCIAIS E AGENTES DO COMÉRCIO DE PEÇAS E ACESSÓRIOS NOVOS E USADOS PARA VEÍCULOS AUTOMOTORES,,Sim
9266,00.850.172/0001-54,,LAICOM COMERCIO E SERVICOS LTDA,Sim,,97012: BRASÍLIA,DF,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim
9274,00.850.820/0001-72,,CONNECT INFORMACOES E TECNOLOGIA SA,Sim,,97012: BRASÍLIA,DF,48: SOCIEDADE ANÔNIMA FECHADA,2: null,,,"6311900: TRATAMENTO DE DADOS, PROVEDORES DE SERVIÇOS DE APLICAÇÃO E SERVIÇOS DE HOSPEDAGEM NA INTERNET",,Sim
